institution,city,state,class,sector,enroll_men,enroll_women,sport,partic_men,partic_women,expense_men,expense_women,revenue_men,revenue_women
Caldwell University,Caldwell,NJ,NCAA Division II without football,"Private nonprofit, 4-year or above",616,1053,Basketball,14,15,444352,422540,460552,422540
Caldwell University,Caldwell,NJ,NCAA Division II without football,"Private nonprofit, 4-year or above",616,1053,Lacrosse,27,19,377453,177603,377453,177603
Caldwell University,Caldwell,NJ,NCAA Division II without football,"Private nonprofit, 4-year or above",616,1053,Soccer,35,32,346960,332400,346960,332400
Caldwell University,Caldwell,NJ,NCAA Division II without football,"Private nonprofit, 4-year or above",616,1053,Softball,0,21,0,254823,0,254823
Caldwell University,Caldwell,NJ,NCAA Division II without football,"Private nonprofit, 4-year or above",616,1053,Tennis,0,6,0,44000,0,44000
Caldwell University,Caldwell,NJ,NCAA Division II without football,"Private nonprofit, 4-year or above",616,1053,"Track and Field, Outdoor",28,21,160077,55397,160077,55397
Caldwell University,Caldwell,NJ,NCAA Division II without football,"Private nonprofit, 4-year or above",616,1053,Volleyball,0,19,0,183887,0,183887
Caldwell University,Caldwell,NJ,NCAA Division II without football,"Private nonprofit, 4-year or above",616,1053,Bowling,0,8,0,58387,0,58387
Camden County College,Blackwood,NJ,NJCAA Division III,"Public, 2-year",1329,1992,Baseball,23,0,44168,0,44168,0
Camden County College,Blackwood,NJ,NJCAA Division III,"Public, 2-year",1329,1992,Basketball,11,14,20536,18964,20536,18964
Camden County College,Blackwood,NJ,NJCAA Division III,"Public, 2-year",1329,1992,Golf,3,0,8466,0,8466,0
Camden County College,Blackwood,NJ,NJCAA Division III,"Public, 2-year",1329,1992,Soccer,24,0,37501,0,37501,0
Camden County College,Blackwood,NJ,NJCAA Division III,"Public, 2-year",1329,1992,Softball,0,14,0,43877,0,43877
Camden County College,Blackwood,NJ,NJCAA Division III,"Public, 2-year",1329,1992,Tennis,0,6,0,9559,0,9559
Camden County College,Blackwood,NJ,NJCAA Division III,"Public, 2-year",1329,1992,Wrestling,10,0,26449,0,26449,0
Centenary University,Hackettstown,NJ,NCAA Division III without football,"Private nonprofit, 4-year or above",375,650,Baseball,41,0,69697,0,72435,0
Centenary University,Hackettstown,NJ,NCAA Division III without football,"Private nonprofit, 4-year or above",375,650,Lacrosse,16,20,55488,23896,56448,23900
Centenary University,Hackettstown,NJ,NCAA Division III without football,"Private nonprofit, 4-year or above",375,650,Softball,0,21,0,64476,0,65145
County College of Morris,Randolph,NJ,NJCAA Division II,"Public, 2-year",1584,1220,Baseball,30,0,37868,0,37868,0
County College of Morris,Randolph,NJ,NJCAA Division II,"Public, 2-year",1584,1220,Golf,7,0,12571,0,12571,0
County College of Morris,Randolph,NJ,NJCAA Division II,"Public, 2-year",1584,1220,Softball,0,14,0,33172,0,33172
Cumberland County College,Vineland,NJ,NJCAA Division III,"Public, 2-year",429,782,Baseball,28,0,29810,0,29810,0
Cumberland County College,Vineland,NJ,NJCAA Division III,"Public, 2-year",429,782,Basketball,14,0,22575,0,22575,0
Cumberland County College,Vineland,NJ,NJCAA Division III,"Public, 2-year",429,782,Softball,0,13,0,28409,0,28409
Drew University,Madison,NJ,NCAA Division III without football,"Private nonprofit, 4-year or above",619,904,Baseball,28,0,105808,0,105808,0
Drew University,Madison,NJ,NCAA Division III without football,"Private nonprofit, 4-year or above",619,904,Basketball,19,14,97281,112418,97281,112418
Drew University,Madison,NJ,NCAA Division III without football,"Private nonprofit, 4-year or above",619,904,Fencing,37,18,58484,34898,58484,34898
Drew University,Madison,NJ,NCAA Division III without football,"Private nonprofit, 4-year or above",619,904,Field Hockey,0,19,0,65260,0,65260
Drew University,Madison,NJ,NCAA Division III without football,"Private nonprofit, 4-year or above",619,904,Golf,8,7,44148,42830,44148,42830
Drew University,Madison,NJ,NCAA Division III without football,"Private nonprofit, 4-year or above",619,904,Lacrosse,25,27,108536,81309,108536,81309
Drew University,Madison,NJ,NCAA Division III without football,"Private nonprofit, 4-year or above",619,904,Soccer,34,26,118577,49778,118577,49778
Drew University,Madison,NJ,NCAA Division III without football,"Private nonprofit, 4-year or above",619,904,Softball,0,17,0,81890,0,81890
Drew University,Madison,NJ,NCAA Division III without football,"Private nonprofit, 4-year or above",619,904,Swimming and Diving,16,16,46104,46104,46104,46104
Drew University,Madison,NJ,NCAA Division III without football,"Private nonprofit, 4-year or above",619,904,Tennis,16,7,50133,38593,50133,38593
Essex County College,Newark,NJ,NJCAA Division I,"Public, 2-year",1019,1636,"Track and Field, Outdoor",12,7,103480,108959,103480,108959
Fairleigh Dickinson University-Metropolitan Campus,Teaneck,NJ,NCAA Division I without football,"Private nonprofit, 4-year or above",902,1223,Baseball,34,0,619968,0,619968,0
